Course Id	Course-Title	Is Paid	Level	Published Date	Pulished Timestamp	Subject	URL1	CONTENT DURATION in HR's	Num Lectures	Price	Reviews	Students
1169188	Energiespar-Formel // Mehr Geld durch Wasser sparen Zuhause	Paid	All Levels	14/04/17	30/12/1899 2:55:50 am	Business Finance	https://www.udemy.com/energiespar-formel-mehr-geld-durch-wasser-sparen-zuhause/	1.5	54	$50	2	21
1201912	high swing - ÙƒÙˆØ±Ø³ Ù„ØªØ¹Ù„ÙŠÙ… Ø¬Ù…ÙŠØ¹ Ù…Ø±Ø§Ø­Ù„ Ø§Ø­ØªØ±Ø§Ù ØªØ¯Ø§ÙˆÙ„ Ø§Ù„ÙÙˆØ±ÙƒØ³	Paid	Intermediate Level	17/05/17	30/12/1899 9:04:00 am	Business Finance	https://www.udemy.com/wiqvfsmc/	2.5	17	$100	4	12
167316	TRADER BOT: IntroduÃ§Ã£o Ã  Linguagem MQL5	Paid	All Levels	07/03/14	30/12/1899 7:13:45 am	Business Finance	https://www.udemy.com/intro-mql5/	70	33	$20	33	209
1028656	è´¢åŠ¡åˆ†æžä¸Žä¼°å€¼å»ºæ¨¡å…¥é—¨	Free	Beginner Level	03/12/16	30/12/1899 6:55:06 am	Business Finance	https://www.udemy.com/zprzqgfl/	1.5	10	$0	43	505
645890	Aprende desde cero a operar el mercado de divisas FOREX	Paid	All Levels	23/10/15	30/12/1899 11:19:32 am	Business Finance	https://www.udemy.com/aprende-desde-cero-a-operar-el-mercado-de-divisas-forex/	4	24	$90	4	16
559328	CÃ³mo usar Metatrader 4 para hacer trading?	Paid	All Levels	30/07/15	30/12/1899 1:57:23 am	Business Finance	https://www.udemy.com/como-usar-metatrader-4-para-hacer-trading/	6	25	$20	1	25
1225194	Zoho Books Gestion FinanciÃ¨re d'Entreprise pas Ã  pas	Free	All Levels	26/05/17	30/12/1899 9:45:55 am	Business Finance	https://www.udemy.com/zoho-books-gestion-financiere-dentreprise-pas-a-pas/	2	33	$0	0	229
734280	Aprende a llevar la contabilidad de forma informatizada	Paid	Beginner Level	08/02/16	30/12/1899 8:55:55 am	Business Finance	https://www.udemy.com/contabilidad-informatizada/	4.5	27	$25	1	6
1164568	PsicologÃ­a del trading	Paid	All Levels	04/05/17	30/12/1899 4:05:55 am	Business Finance	https://www.udemy.com/psicologia-del-trading/	1	6	$20	1	1
43291	La costruzione del budget di una proposta comunitaria	Paid	Intermediate Level	30/01/15	30/12/1899 8:29:35 am	Business Finance	https://www.udemy.com/la-costruzione-del-budget-di-una-proposta-comunitaria/	1	5	$50	1	10
1034560	"Erfolgreich als Signalgeber/in, per Social- und Copytrading"	Paid	All Levels	13/12/16	30/12/1899 12:39:39 pm	Business Finance	https://www.udemy.com/erfolgreich-als-signalgeber_in-per-social-und-copytrading/	6	33	$60	1	1
871682	Aprenda  a Investir	Paid	All Levels	30/06/16	30/12/1899 9:50:25 am	Business Finance	https://www.udemy.com/estacio-educacao-financeira/	8	9	$20	4	34
1057040	Teeter-Totter Accounting	Paid	Beginner Level	08/02/17	30/12/1899 2:15:56 am	Business Finance	https://www.udemy.com/teeter-totter-accounting/	1	12	$90	0	0
1032648	beginning accounting	Paid	Intermediate Level	26/12/16	30/12/1899 8:52:47 am	Business Finance	https://www.udemy.com/beginning_accounting/	1.03	12	$20	0	0
1087466	Stop Creditors from Harassing you and Avoid Bankruptcy	Paid	Beginner Level	02/02/17	30/12/1899 8:22:37 am	Business Finance	https://www.udemy.com/stop-creditor-harassment-and-avoid-bankruptcy/	1.02	7	$20	0	0
1058852	Learn to trade using technical analysis	Paid	Intermediate Level	02/05/17	30/12/1899 6:15:53 am	Business Finance	https://www.udemy.com/learn-to-trade-using-technical-analysis/	0.533333333	6	$50	0	0
1083744	How to Invest Using ETFs from Former Wall Street Trader	Paid	All Levels	15/02/17	30/12/1899 2:34:00 am	Business Finance	https://www.udemy.com/etf-master-class/	2	10	$200	0	0
1271430	Workshop on Banking Credit Analysis Process	Paid	All Levels	28/06/17	30/12/1899 4:22:27 am	Business Finance	https://www.udemy.com/workshop-on-banking-credit-analysis-process/	1.5	7	$100	0	0
715476	The Cuckoo Strategy to get European Funding	Paid	All Levels	05/01/16	30/12/1899 6:38:23 am	Business Finance	https://www.udemy.com/the-cuckoo-strategy-to-get-european-funding/	1	6	$160	0	0
1219820	Accounting - The 6 most important rules you must learn	Paid	All Levels	25/05/17	30/12/1899 2:55:50 am	Business Finance	https://www.udemy.com/accounting-the-6-most-important-rules-you-must-learn/	1	9	$20	0	0
627332	Mutual Funds for Investors in Retirement Accounts	Paid	All Levels	16/12/15	30/12/1899 9:38:38 am	Business Finance	https://www.udemy.com/mutual-funds-for-investors-in-retirement-accounts/	0	0	$20	0	0
1136038	Free Ways to Create Passive Income Online	Paid	Beginner Level	17/04/17	30/12/1899 3:33:13 am	Business Finance	https://www.udemy.com/how-to-make-passive-income-online/	1	27	$25	0	0
1035638	Understanding Financial Statements	Paid	All Levels	15/12/16	30/12/1899 6:56:17 am	Business Finance	https://www.udemy.com/understanding-financial-statements/	1	10	$25	0	0
1232282	The Cash Flow Statement - An Introduction	Paid	Beginner Level	28/06/17	30/12/1899 9:05:51 am	Business Finance	https://www.udemy.com/cash-flow-statement-introduction/	1.5	10	$50	0	0
41961	"Options Foundation - Time Decay, Implied Volatility, Greeks"	Paid	Beginner Level	16/02/13	30/12/1899 5:48:33 am	Business Finance	https://www.udemy.com/learn-options-trading/	3	14	$60	25	459
42040	Buying Call and Put Options - Options beginner strategies	Paid	Intermediate Level	18/02/13	30/12/1899 2:54:27 am	Business Finance	https://www.udemy.com/buy-call-options-buy-put-options-trading-strategies/	3	14	$60	20	266
1039442	How To Trade RSI Pullback Strategy: Entry To Exit (Forex)	Paid	All Levels	16/02/17	30/12/1899 9:52:41 am	Business Finance	https://www.udemy.com/how-to-trade-rsi-pullback-strategy-entry-to-exit/	2	21	$150	10	104
615602	Valuation of Goodwill for CA / CFA / CMA Exams	Paid	All Levels	23/09/15	30/12/1899 10:16:11 am	Business Finance	https://www.udemy.com/valuation-of-goodwill/	1.12	9	$20	0	1509
235112	Forex - Catch the Big Market Moves in Forex	Paid	Intermediate Level	01/06/14	30/12/1899 11:52:58 am	Business Finance	https://www.udemy.com/how-to-catch-the-big-market-moves-in-forex/	1.5	14	$20	25	212
551910	SEASON 2 MQL4 Tutorial Bootcamp - Metatrader4 Trading Robots	Paid	All Levels	15/07/15	30/12/1899 5:34:53 am	Business Finance	https://www.udemy.com/mql4-tutorial-bootcamp-metatrader4-trading-robots-expert-advisors-mt4/	1	34	$25	18	462
1051430	Intermediate Accounting 1: Easy. Fast. Simple!	Paid	Intermediate Level	29/12/16	30/12/1899 9:21:35 am	Business Finance	https://www.udemy.com/intermediateaccounting/	2.5	35	$200	12	90
828596	Global Macro Investing - Take Control Of The World's Markets	Paid	Intermediate Level	16/05/16	30/12/1899 2:50:20 am	Business Finance	https://www.udemy.com/global-macro-trading-take-control-of-the-worlds-markets/	2	27	$30	41	153
258894	How to Read a Balance Sheet	Paid	Beginner Level	11/07/14	30/12/1899 4:40:35 am	Business Finance	https://www.udemy.com/how-to-read-balance-sheet/	3.5	64	$50	21	1055
138560	Credit Repair from a Financial Institution	Paid	All Levels	14/01/14	30/12/1899 3:22:43 am	Business Finance	https://www.udemy.com/credit-repair-from-a-financial-institution/	2.5	9	$20	13	157
689868	The Binary Institute -  Binary Options Trading Course	Paid	All Levels	14/12/15	30/12/1899 10:27:08 am	Business Finance	https://www.udemy.com/the-binary-institute-binary-options-trading-course/	2.5	12	$200	25	103
1020244	Mental Models For Wall Street - Become A Better Trader	Free	All Levels	14/12/16	30/12/1899 1:53:28 am	Business Finance	https://www.udemy.com/mental-models-for-wall-street/	2	35	$0	50	1067
858764	æ ªå¼æŠ•è³‡ã«å‘ãæ€§æ ¼ã«å¤‰ãˆã‚‹ãŸã‚ã®å¿ƒç†å­¦ã‚’å­¦ã¶	Paid	All Levels	14/06/16	30/12/1899 8:53:31 am	Business Finance	https://www.udemy.com/jun-sakai-trading-course2/	1.5	28	$20	11	58
941310	MatemÃ¡tica Financeira com HP12C e MS Excel	Paid	Beginner Level	12/10/16	30/12/1899 6:50:11 am	Business Finance	https://www.udemy.com/matematica-financeira-com-hp12-e-ms-excel/	4.5	30	$20	17	74
1214144	Â¡Triunfar en La Bolsa de Valores No Requiere de Experiencia!	Free	Beginner Level	30/05/17	30/12/1899 7:30:12 am	Business Finance	https://www.udemy.com/triunfar-en-la-bolsa-de-valores-no-requiere-de-experiencia/	1	6	$0	7	338
492344	CÃ³mo Crear PolÃ­ticas Contables bajo NIIF para PYMES	Paid	All Levels	25/08/15	30/12/1899 9:18:04 am	Business Finance	https://www.udemy.com/como-crear-politicas-contables-bajo-niif-para-pymes/	1	6	$20	5	27
815672	Finanzas Personales para Vivir Libre de Deudas	Paid	Beginner Level	27/04/16	30/12/1899 10:01:52 am	Business Finance	https://www.udemy.com/finanzas-personales-para-vivir-libre-de-deudas/	6	77	$75	13	76
376712	Finanzas personales: Logrando la Libertad Financiera	Paid	Beginner Level	09/01/15	30/12/1899 7:35:12 am	Business Finance	https://www.udemy.com/finanzas-personales-logrando-la-libertad-financiera/	2	12	$30	5	27
869716	æ ªå¼æŠ•è³‡ã§æœ¬å½“ã®ãƒ†ã‚¯ãƒ‹ã‚«ãƒ«åˆ†æžãŒã§ãã‚‹ã‚ˆã†ã«ãªã‚‹	Paid	Intermediate Level	01/07/16	30/12/1899 12:53:20 pm	Business Finance	https://www.udemy.com/jun-sakai-trading-course4/	2.5	45	$20	10	68
754156	Aktiver VermÃ¶gensaufbau mit ETF	Paid	Beginner Level	22/02/16	30/12/1899 7:20:36 am	Business Finance	https://www.udemy.com/aktiver-vermoegensaufbau/	2	33	$20	18	112
709816	Socorro! Preciso Organizar as Minhas FinanÃ§as!	Paid	All Levels	08/01/16	30/12/1899 10:06:39 am	Business Finance	https://www.udemy.com/socorro-preciso-organizar-as-minhas-financas/	1.5	37	$20	17	72
680046	Curso Completo de Opciones Binarias: Estrategias 90% Acierto	Paid	All Levels	16/12/15	30/12/1899 8:51:50 am	Business Finance	https://www.udemy.com/opciones-binarias-gana-dinero-trading-de-opciones-binarias/	1.5	26	$145	16	335
1138162	Le basi del Trading	Paid	All Levels	10/03/17	30/12/1899 4:58:58 am	Business Finance	https://www.udemy.com/le-basi-del-trading/	3.5	18	$200	5	22
829182	ã€å€‹äººäº‹æ¥­ä¸»å‘ã‘ã€‘é’è‰²ç”³å‘Šã®è¨˜å¸³ã‚’è‡ªåŠ›ã§è¡Œã†ãŸã‚ã®è¤‡å¼ç°¿è¨˜ã®åŸºæœ¬	Paid	Beginner Level	25/05/16	30/12/1899 9:12:15 am	Business Finance	https://www.udemy.com/aoirokojin/	3	37	$30	3	41
1163242	Profit and Loss Account for bankers and credit analysts	Paid	Beginner Level	23/04/17	30/12/1899 3:07:02 am	Business Finance	https://www.udemy.com/profit-and-loss-account-for-bankers-and-credit-analysts/	7.5	31	$20	0	1
46933	Business Accounts For Managers	Paid	Beginner Level	23/04/13	30/12/1899 6:07:51 am	Business Finance	https://www.udemy.com/business-accounts-for-managers/	3	23	$30	0	16
954842	Black Scholes Option Pricing Model	Paid	Beginner Level	03/05/17	30/12/1899 9:42:34 am	Business Finance	https://www.udemy.com/black-scholes-option-pricing-model/	1	10	$25	0	3
868112	Chief Wealth Officer	Paid	Beginner Level	03/06/16	30/12/1899 3:38:05 am	Business Finance	https://www.udemy.com/chief-wealth-officer/	1	7	$45	0	4
1056242	Practical Accounts Training A	Paid	Intermediate Level	18/01/17	30/12/1899 10:52:11 am	Business Finance	https://www.udemy.com/mobile-practical-accounts-training-a/	31.5	127	$35	0	2
113712	International Trade and New Geographic Economy	Paid	All Levels	05/12/13	30/12/1899 12:10:14 pm	Business Finance	https://www.udemy.com/international-trade-and-new-geographic-economy/	0.533333333	6	$20	1	12
146454	2. Principles of Simple Interest - advanced problems	Paid	Intermediate Level	20/01/14	30/12/1899 1:56:35 am	Business Finance	https://www.udemy.com/principles-of-simple-interest-advanced-problems/	1.5	12	$20	1	10
56926	School of Raising Capital: Agile Financial Modeling	Paid	All Levels	28/06/13	30/12/1899 9:41:04 am	Business Finance	https://www.udemy.com/agilefinancialmodeling/	1.5	11	$20	1	12
589778	How to Read Financial Statements	Paid	Beginner Level	23/08/15	30/12/1899 1:13:45 am	Business Finance	https://www.udemy.com/how-to-read-financial-statements/	2	59	$20	2	5
1113702	"Intro. to Asset-Backed Securities, CFA Level I,  2017 Prep"	Paid	All Levels	27/03/17	30/12/1899 12:59:34 pm	Business Finance	https://www.udemy.com/intro-to-asset-backed-securities-cfa-level-i-2017-prep/	3	13	$20	0	1
1072220	Reach Your Personal Financial Goals the Easy Way (2017 UK)	Paid	All Levels	22/05/17	30/12/1899 4:58:16 am	Business Finance	https://www.udemy.com/reach-your-personal-financial-goals-the-easy-way-2017-uk/	4.5	59	$95	0	2
101038	Bitesize Bookkeeping for busy people	Paid	Beginner Level	29/03/15	30/12/1899 11:18:33 am	Business Finance	https://www.udemy.com/bitesize-bookkeeping-for-busy-people/	1.5	13	$20	0	9
417088	Do Your Own Accounts	Paid	All Levels	13/02/15	30/12/1899 1:56:58 am	Business Finance	https://www.udemy.com/doyourownaccounts/	1.5	13	$35	2	42
258954	CFA Level 1 - Derivatives	Paid	All Levels	21/07/14	30/12/1899 3:31:02 am	Business Finance	https://www.udemy.com/cfa-exam/	4	25	$30	6	110
298044	Accounting for everyone!	Paid	Beginner Level	18/11/14	30/12/1899 4:34:25 am	Business Finance	https://www.udemy.com/accounting-for-everyone/	1	14	$35	2	420
593962	Stock Fundamental Analysis with Excel	Paid	All Levels	15/09/15	30/12/1899 2:56:38 am	Business Finance	https://www.udemy.com/stock-fundamental-analysis-with-excel/	10	50	$50	13	206
941520	Financial Accounting For Beginners	Paid	All Levels	25/09/16	30/12/1899 11:41:49 am	Business Finance	https://www.udemy.com/financial-accounting-for-beginners/	1.5	22	$60	3	164
64173	Trading: How Transformative Learning Drives Expertise	Paid	All Levels	15/07/13	30/12/1899 10:20:29 am	Business Finance	https://www.udemy.com/trading-how-transformative-learning-drives-expertise/	1	16	$30	2	69
371828	Manual Bookkeeping	Paid	Intermediate Level	24/07/15	30/12/1899 1:42:34 am	Business Finance	https://www.udemy.com/manual-bookkeeping/	2.5	26	$20	2	28
974954	Numeracy skills in business and everyday life:Think and Deal	Paid	Beginner Level	11/10/16	30/12/1899 12:36:43 pm	Business Finance	https://www.udemy.com/numeracy-skills-in-business-and-everyday-life-think-and-deal/	1.03	15	$20	4	90
818572	Financial Modelling in Excel Step by Step	Paid	Intermediate Level	05/05/16	30/12/1899 9:50:07 am	Business Finance	https://www.udemy.com/financial-modelling-course-using-excel/	1.5	17	$20	2	13
115752	Straight From Business School: Create Financial Statements	Paid	Beginner Level	27/11/13	30/12/1899 5:07:56 am	Business Finance	https://www.udemy.com/straight-from-business-school-create-financial-statements/	1	5	$20	2	31
731150	How To Pay Less Tax (UK version)	Paid	All Levels	19/01/16	30/12/1899 10:20:04 am	Business Finance	https://www.udemy.com/paylesstax/	0.516666667	98	$50	2	13
627772	Interpreting financial statements	Free	All Levels	28/10/15	30/12/1899 11:25:41 am	Business Finance	https://www.udemy.com/financial-statements-focused-on-cash-flows/	2	54	$0	111	2119
850726	Forex trading with binary options	Paid	All Levels	16/05/16	30/12/1899 2:40:10 am	Business Finance	https://www.udemy.com/forex-trading-with-binary-options/	3	21	$25	28	136
136244	Triple P Trading Course	Paid	All Levels	23/12/13	30/12/1899 8:53:53 am	Business Finance	https://www.udemy.com/triple-p-trading-course/	3	16	$20	15	797
485889	Cost Accounting - A Comprehensive Study	Paid	All Levels	26/04/15	30/12/1899 4:46:55 am	Business Finance	https://www.udemy.com/cost-accounting-a-comprehensive-study/	29.5	286	$180	43	503
507778	How to become a successful day trader	Paid	All Levels	25/05/15	30/12/1899 4:32:56 am	Business Finance	https://www.udemy.com/a-successful-day-trader/	2.5	27	$95	6	1150
422918	Essentials of Finance and Investment in 2 hours	Paid	Beginner Level	01/06/15	30/12/1899 2:48:13 am	Business Finance	https://www.udemy.com/finance-hien-minh-luu/	2	14	$20	6	1403
362530	Public Speaking: You Can Give Great Financial Presentations	Paid	All Levels	10/12/14	30/12/1899 10:00:27 am	Business Finance	https://www.udemy.com/how-to-give-financial-presentations/	6.5	23	$20	6	916
579642	Professional Trading - Consistent Profits with Low Risk!	Paid	All Levels	16/10/15	30/12/1899 10:44:17 am	Business Finance	https://www.udemy.com/professional-trading-consistent-profits-with-low-risk/	1	27	$20	5	627
1022796	Trading for winning	Paid	All Levels	22/01/17	30/12/1899 9:18:48 am	Business Finance	https://www.udemy.com/charting-for-beginners-for-dummies-newbies-technical-analysis/	2	27	$200	7	168
793084	Succeed in Stocks Even if you Don't Know Where to Start	Free	Beginner Level	08/03/17	30/12/1899 8:55:24 am	Business Finance	https://www.udemy.com/succeed-in-stocks-even-if-you-dont-know-where-to-start/	1	10	$0	20	2554
881062	Options Basics & Trading With Small Capital! - Level 1	Paid	Beginner Level	26/07/16	30/12/1899 1:26:58 am	Business Finance	https://www.udemy.com/options-basics-trading-with-small-capital/	2	19	$30	17	120
838260	Forex trading Basic to advance Professional Level course	Paid	All Levels	05/05/16	30/12/1899 12:34:08 pm	Business Finance	https://www.udemy.com/forex-trading-basic-to-advance-professional-level-course/	2.5	28	$20	13	750
380542	Day Trading in Stocks: Strategies for Beginner Investors	Paid	All Levels	08/01/15	30/12/1899 9:52:16 am	Business Finance	https://www.udemy.com/day-trading-in-stocks-strategies-for-beginner-investors/	2	9	$50	19	217
772480	Learn to Trade Forex Big U-Turn Trade	Paid	Beginner Level	24/02/16	30/12/1899 10:44:24 am	Business Finance	https://www.udemy.com/learn-to-trade-forex-big-u-turn-trade/	1	12	$50	13	106
576906	"Technical Analysis Primer for trading Stocks, Bonds & Forex"	Paid	Beginner Level	23/11/15	30/12/1899 11:16:33 am	Business Finance	https://www.udemy.com/technical-analysis-made-easy/	3	36	$50	4	397
410196	DIY: Reduce Unpaid Federal Tax thru  IRS Offer in Compromise	Paid	All Levels	26/03/15	30/12/1899 11:20:18 am	Business Finance	https://www.udemy.com/diy-reduce-unpaid-federal-tax-thru-irs-offer-in-compromise/	1	8	$20	3	44
581662	Stock Trading with this Strategy	Paid	All Levels	13/08/15	30/12/1899 2:52:16 am	Business Finance	https://www.udemy.com/stock-trading-with-this-strategy/	1	6	$50	3	30
1088102	The Psychology of Trading	Paid	All Levels	01/02/17	30/12/1899 7:58:36 am	Business Finance	https://www.udemy.com/the-psychology-of-trading/	1	20	$20	3	95
788756	Professional Forex Strategy+2 weeks for FREE trading alerts	Paid	All Levels	29/03/16	30/12/1899 10:23:29 am	Business Finance	https://www.udemy.com/forex-candlesticks-strategy/	1	15	$95	9	55
380206	Stock Trading Essentials for Day Traders	Paid	All Levels	08/01/15	30/12/1899 9:40:22 am	Business Finance	https://www.udemy.com/stock-trading-essentials-for-day-traders/	1	9	$100	15	94
160322	Basics of Finance and Budgeting	Paid	Beginner Level	18/05/14	30/12/1899 9:02:10 am	Business Finance	https://www.udemy.com/basics-of-finance-and-budgeting/	6	34	$20	7	578
610812	Portfolio Management CFA L1 2016	Paid	All Levels	15/09/15	30/12/1899 1:48:19 am	Business Finance	https://www.udemy.com/portfolio-management-cfa-l1/	5	34	$20	5	393
288256	"Trade Stocks, Forex & Financial Markets like a Professional"	Paid	All Levels	28/08/14	30/12/1899 8:02:35 am	Business Finance	https://www.udemy.com/stock-and-forex-trading-strategy-course/	3	12	$20	6	116
662996	The Tax Advantaged Investor: A Guide to Legal Tax Reduction!	Free	All Levels	16/12/15	30/12/1899 9:22:24 am	Business Finance	https://www.udemy.com/university-of-puerto-rico-mba-student-act-20-act-22-course/	2	25	$0	42	1888
101234	The Smart Option Trader	Paid	All Levels	10/10/13	30/12/1899 3:02:48 am	Business Finance	https://www.udemy.com/the-smart-option-trader/	13	74	$45	19	412
1113442	Beginners Chart Patterns Trading for Penny Stocks	Paid	Beginner Level	21/02/17	30/12/1899 9:37:40 am	Business Finance	https://www.udemy.com/beginners-chart-patterns-for-penny-stocks-part-2/	1.5	26	$200	7	40
746366	Financial Statements: Learn Accounting. Unlock the Numbers.	Paid	Beginner Level	17/02/16	30/12/1899 9:55:46 am	Business Finance	https://www.udemy.com/learn-accounting-unlock-the-numbers/	3	35	$40	12	222
186556	CFAÂ® Level 1 2014 â€“ Alternative Investments	Paid	All Levels	14/04/14	30/12/1899 4:27:09 am	Business Finance	https://www.udemy.com/cfa-level-1-2014-alternative-investments/	2	13	$30	1	831
179500	Interest Rate Swaps	Paid	All Levels	11/03/14	30/12/1899 11:08:54 am	Business Finance	https://www.udemy.com/interest-rate-swaps/	3.5	20	$50	24	485
304000	Financial Modelling for entrepreneurs	Paid	All Levels	20/09/14	30/12/1899 1:26:56 am	Business Finance	https://www.udemy.com/financial-modelling-for-entrepreneurs/	1	17	$20	7	232
334838	Economics - CFA Level 1 - 2014	Paid	Beginner Level	08/11/14	30/12/1899 5:48:00 am	Business Finance	https://www.udemy.com/economics-cfa-level-1-2014/	4	24	$20	20	135
302456	Bookkeeping Made Simple	Paid	All Levels	16/07/15	30/12/1899 1:51:43 am	Business Finance	https://www.udemy.com/bookkeeping-made-simple/	2.5	22	$40	16	61
537748	What is Bitcoin	Paid	All Levels	08/07/15	30/12/1899 5:07:44 am	Business Finance	https://www.udemy.com/what-is-bitcoin/	5	27	$20	3	61
378464	Accounting for CA CPT Exams Part I	Paid	All Levels	27/12/14	30/12/1899 3:10:19 am	Business Finance	https://www.udemy.com/inventory-valuation/	13.5	120	$50	2	874
532216	Raising Capital for Your Business	Paid	All Levels	03/08/15	30/12/1899 3:46:45 am	Business Finance	https://www.udemy.com/raising-capital-for-your-business/	2.5	60	$50	5	22
41973	"Silver, Gold, and Inflation"	Free	Beginner Level	16/02/13	30/12/1899 8:08:05 am	Business Finance	https://www.udemy.com/got-gold-get-gold-inflation/	1	11	$0	76	5597
138004	Accounting Concepts For Technocrats	Paid	Beginner Level	26/12/13	30/12/1899 4:41:50 am	Business Finance	https://www.udemy.com/accounting-concepts-for-technocrats/	2.5	35	$20	2	261
94532	Beginner Financial Analysis: Invest Like Warren Buffett	Paid	Beginner Level	10/03/14	30/12/1899 2:49:34 am	Business Finance	https://www.udemy.com/beginner-financial-analysis-invest-like-warren-buffett/	1.08	19	$50	4	83
467238	Advance Technical Analysis	Paid	Expert Level	08/04/15	30/12/1899 11:11:52 am	Business Finance	https://www.udemy.com/advance-technical-analysis/	3.5	14	$50	6	152
850294	The Everyday Investor: Building Wealth with Venture Capital	Paid	Intermediate Level	06/06/16	30/12/1899 6:34:54 am	Business Finance	https://www.udemy.com/the-everyday-investor/	2.5	12	$20	2	176
1110256	QuickBooks Online : Inventory Management For Non-Finance	Paid	All Levels	20/04/17	30/12/1899 3:15:19 am	Business Finance	https://www.udemy.com/quickbooks-online-inventory-management-for-non-finance/	1.07	10	$35	4	8
439210	Law Matters	Paid	Beginner Level	27/03/15	30/12/1899 10:16:21 am	Business Finance	https://www.udemy.com/law-matters/	0.45	12	$20	1	327
597164	Learn to Trade for Profit: Finding Winning Stocks - Chinese	Paid	All Levels	08/10/15	30/12/1899 10:04:03 am	Business Finance	https://www.udemy.com/trade-for-profit-how-to-find-and-trade-stocks-successfully-chinese/	3	79	$95	0	264
773502	Financial Accounting Part 2 - Passing The Class	Paid	Beginner Level	01/05/17	30/12/1899 3:58:40 am	Business Finance	https://www.udemy.com/financial-accounting-part-2-passing-the-class/	4.5	36	$20	4	15
262818	Simple Options Trading System	Paid	Intermediate Level	31/07/14	30/12/1899 1:25:42 am	Business Finance	https://www.udemy.com/safe-and-easy-options-trading/	1.5	16	$35	2	104
255046	Investments and Financial Markets	Paid	Beginner Level	22/07/14	30/12/1899 12:08:41 pm	Business Finance	https://www.udemy.com/investments-and-financial-markets/	1.5	19	$40	3	71
295909	Legal Accounting	Paid	All Levels	20/09/14	30/12/1899 9:58:16 am	Business Finance	https://www.udemy.com/solicitors-accounts/	4	49	$110	6	26
1153876	"Term Loan Appraisal for bankers, credit analysts"	Paid	Beginner Level	03/04/17	30/12/1899 9:53:57 am	Business Finance	https://www.udemy.com/term-loan-appraisal-for-bankers-credit-analysts/	6.5	28	$20	2	11
83736	Small Biz Doers' Guide to Small Biz Accounting + Bookkeeping	Paid	Beginner Level	27/08/13	30/12/1899 8:28:52 am	Business Finance	https://www.udemy.com/an-entrepreneurs-guide-to-small-biz-bookkeeping/	5.5	58	$20	7	1294
75182	Trade Show Samurai	Paid	All Levels	29/08/13	30/12/1899 8:44:46 am	Business Finance	https://www.udemy.com/trade-show-displays/	0.516666667	7	$95	7	32
236070	Forex Harmonic Trading- With Multiple Forex Chart Examples	Paid	All Levels	28/11/16	30/12/1899 9:21:07 am	Business Finance	https://www.udemy.com/forex-harmonic-trading-with-multiple-examples/	2.5	25	$135	16	313
788796	The Cost of Capital: The Key To Attract Venture Capitalists	Paid	All Levels	22/03/16	30/12/1899 1:47:21 am	Business Finance	https://www.udemy.com/the-cost-of-capital-and-the-evaluation-of-ideas/	1.08	6	$50	4	635
508796	Accounting for School Students	Paid	All Levels	22/05/15	30/12/1899 4:32:56 am	Business Finance	https://www.udemy.com/cash-books-in-accountancy/	1.5	12	$30	2	1311
739910	Learn To Trade The Forex Naked Price Action Acapulco Trade	Paid	Intermediate Level	25/01/16	30/12/1899 10:11:00 am	Business Finance	https://www.udemy.com/forex-naked-price-action-acapulco-trade/	1	13	$70	9	288
725872	Certificate in MYOB AccountRight Premier 2017 Course	Paid	All Levels	10/03/16	30/12/1899 3:45:35 am	Business Finance	https://www.udemy.com/certificate-in-myob-accountright-premier-2016-valued-1250/	3	29	$200	18	97
894336	Master The Psychology of Forex & Binary Options Trading	Paid	Intermediate Level	04/07/16	30/12/1899 11:47:36 am	Business Finance	https://www.udemy.com/master-the-psychology-of-forex-binary-options-trading/	1	7	$20	16	53
334820	Learn to Pick the Right Stock Broker Account	Paid	Beginner Level	24/12/14	30/12/1899 1:50:11 am	Business Finance	https://www.udemy.com/learn-to-pick-the-right-stock-broker-account/	0.566666667	14	$40	3	1102
619786	Profit During Crashing Markets: A Step-by-Step Guide	Paid	All Levels	16/05/16	30/12/1899 2:38:56 am	Business Finance	https://www.udemy.com/profit-during-crashing-markets-a-step-by-step-guide/	1	18	$195	11	57
249376	IFRIC 13-Customer Loyalty Programmes (Revenue)	Free	All Levels	05/07/14	30/12/1899 12:43:15 pm	Business Finance	https://www.udemy.com/ifric-13-customer-loyalty-programmes-revenue/	1	6	$0	22	2058
1024862	Making Tax Digital - UK HMRC Legislation Explained	Free	All Levels	06/06/17	30/12/1899 7:13:15 am	Business Finance	https://www.udemy.com/making-tax-digital/	1	7	$0	0	743
791574	Succeed in Futures Even if You Don't Know Where to Start	Free	All Levels	02/01/17	30/12/1899 9:58:06 am	Business Finance	https://www.udemy.com/succeed-in-futures-even-if-you-dont-know-where-to-start/	1	15	$0	19	3014
788720	Cost of Capital and Weighted Average Cost of Capital	Free	All Levels	11/04/16	30/12/1899 1:44:34 am	Business Finance	https://www.udemy.com/weighted-average-cost-of-capital-wacc/	1	22	$0	3	405
803028	Optimizing investment to maximise your return	Free	All Levels	25/03/16	30/12/1899 8:32:02 am	Business Finance	https://www.udemy.com/optimizing-investment-to-maximise-your-return/	1.03	11	$0	22	1696
196164	Studying the CFA Program exams (Mandarin language version)	Free	All Levels	09/04/14	30/12/1899 1:38:41 am	Business Finance	https://www.udemy.com/studying-the-cfa-mandarin/	1.07	5	$0	9	1168
